X,Y,Z,T,M
-29.74503,71.35682,-107.98074,3827.02,0.33397487
-177.74553,425.38266,-276.59875,3827.02,-4.002435
-985.92615,2355.4226,-233.57162,3827.02,-5.804677
-19.68965,47.02448,129.19418,3827.02,-0.083337516
-7.4176,17.67282,143.86679,3827.02,-0.8889039
-82.9521,197.4641,42.42051,3827.02,-0.3156726
-34.48116,81.42392,27.17951,3827.02,0.61912847
-11.5698,27.22472,-4.62219,3827.02,3.5187323
-94.42296,222.17921,8.06951,3827.02,-1.6749983
-71.98876,168.83376,-133.16037,3827.02,-0.42780706
-33.69515,78.27409,-39.21557,3827.02,0.97878605
-16.84606,39.11867,2.44857,3827.02,2.439788
-62.43409,144.93639,-132.69482,3827.02,-0.30129132
-33.50086,77.67073,-29.80847,3827.02,0.87637436
-177.72385,411.83008,-114.6513,3827.02,-2.1177313
-51.26572,118.73265,98.12185,3827.02,0.34790355
-43.97289,101.60525,31.38417,3827.02,-0.03490112
-397.14365,915.5578,-258.54004,3827.02,-5.2461414
-125.28279,288.64435,-231.4661,3827.02,-2.5388002
-66.72508,153.71611,209.27222,3827.02,-0.70145583
-9.48687,21.80442,-9.75056,3827.02,2.3903062
-50.55565,116.15495,23.63457,3827.02,0.7293086
-29.31984,67.25887,-48.49664,3827.02,1.3888023
-82.80429,189.83649,12.20206,3827.02,-0.7547648
-10.66236,24.43097,-11.57592,3827.02,2.7434235
-34.32437,78.39709,-43.62959,3827.02,0.86725366
-5.38337,12.29279,8.34945,3827.02,0.5859892
-102.04451,232.85097,-319.31894,3827.02,-1.7641696
-32.08403,72.78988,47.72292,3827.02,0.5030938
-32.21858,72.91052,-283.1099,3827.02,-1.0126054
-24.53249,55.503,-32.76913,3827.02,0.45684
-29.78194,67.15798,-95.85898,3827.02,-0.47984833
-26.71078,60.04778,33.33621,3827.02,-0.27710077
-35.84118,80.56371,82.31544,3827.02,0.96277267
-42.09683,94.52108,-152.75652,3827.02,0.059996434
-200.02264,448.91577,-127.03446,3827.02,-2.8676689
-79.90422,179.20749,-79.91568,3827.02,-0.23029001
-76.72248,171.76086,-27.48127,3827.02,-0.12507127
-45.00414,100.45788,114.70954,3827.02,-0.34674677
-17.75332,39.6048,4.45613,3827.02,2.6910732
-200.77605,447.3525,-175.59058,3827.02,-2.893494
-41.10847,91.54304,-114.75025,3827.02,-0.22548081
-19.83152,44.13532,71.07827,3827.02,1.2578986
-25.49771,56.41942,-4.44998,3827.02,1.1754777
-61.8461,136.8199,126.10362,3827.02,-0.12214912
-37.11778,82.04572,-62.98098,3827.02,-0.67479306
-56.58939,124.53318,-106.91091,3827.02,0.18211241
-21.94767,48.21665,60.45939,3827.02,1.4041018
-17.80151,38.95399,19.39232,3827.02,3.0088375
-63.4789,138.80867,-72.36146,3827.02,-1.4483914
-423.12372,925.21106,-1154.0427,3827.02,-5.255433
-39.19752,85.47476,-75.55498,3827.02,0.79277265
-32.04444,69.87247,53.922,3827.02,0.71674806
-99.31996,216.1066,-175.96996,3827.02,-1.5754164
-51.96105,112.93073,-62.80476,3827.02,-1.9193778
-41.79812,90.66132,-133.80598,3827.02,-0.05286589
-16.74195,36.24705,27.52778,3827.02,1.4614433
-51.00313,110.38073,54.70421,3827.02,0.5553063
-1.46237,3.16092,0.31864,3827.02,2.6812987
-82.25357,177.59917,-59.26814,3827.02,-0.1534557
-94.23887,203.3693,-113.53271,3827.02,-0.50058466
-58.08708,125.34422,-109.13546,3827.02,-1.3882583
-65.36636,141.01868,49.52843,3827.02,-1.0226976
-62.20554,133.81082,-115.86789,3827.02,-0.636364
-113.4292,243.81042,-212.06857,3827.02,-1.9130857
-30.18822,64.81146,44.69347,3827.02,1.5304234
-138.93103,298.05222,-253.05412,3827.02,-2.0999148
-88.03961,188.31752,-74.27208,3827.02,-0.799509
-83.05445,177.61414,155.0973,3827.02,-1.2197001
-68.50074,146.316,-33.61134,3827.02,0.34236312
-84.89318,181.2546,-54.61918,3827.02,-1.6047648
-3.38072,7.20739,152.9323,3827.02,-0.8754341
-40.02171,85.25134,-13.54671,3827.02,1.1180136
-131.26595,278.9972,75.5703,3827.02,-1.2784473
-49.55781,105.28474,179.75534,3827.02,-0.5634156
-183.41829,389.01074,182.72395,3827.02,-2.417931
-28.49612,60.27895,74.39387,3827.02,0.58217037
-18.64751,39.42777,-7.33865,3827.02,0.7115028
-63.35126,133.92412,-117.98732,3827.02,-0.97683036
-106.49518,224.88058,-245.64784,3827.02,-1.3081698
-104.48345,220.55782,-100.27692,3827.02,-0.9468039
-66.15482,139.3438,9.77171,3827.02,0.004521403
-5.27439,11.0804,-39.17374,3827.02,0.8633864
-100.75447,211.55801,56.1722,3827.02,-1.1197596
-130.89218,274.25592,76.9441,3827.02,-1.9310466
-73.59057,153.99109,-279.94492,3827.02,-1.1785008
-19.62206,40.80499,30.54047,3827.02,2.3634417
-39.69422,82.47614,-45.33942,3827.02,0.59391344
-44.11394,91.57057,-164.12546,3827.02,-0.2283512
-7.38946,15.32804,-17.11859,3827.02,3.1265748
-16.41092,34.02047,62.14937,3827.02,0.6215135
-60.38857,125.07251,0.45903,3827.02,0.45666248
-64.56611,133.56146,-107.98032,3827.02,-0.7180175
-14.29801,29.5402,18.1049,3827.02,1.3609291
-85.64319,176.85919,17.0046,3827.02,0.025039798
-37.91249,78.2776,35.84771,3827.02,1.3826663
-114.96554,236.92023,-142.45282,3827.02,-2.7512677
-21.82945,44.90754,-43.30339,3827.02,1.0191946
-61.14073,125.75301,-110.04176,3827.02,0.16868158
-59.07039,121.01869,162.9788,3827.02,-1.3156943
-72.1047,147.64783,79.37645,3827.02,-1.0060972
-58.2316,119.22423,5.57378,3827.02,0.8439749
-15.43637,31.59241,-25.60549,3827.02,2.6076949
-18.7279,38.30525,-116.02264,3827.02,0.6997426
-115.12669,235.43317,59.83105,3827.02,-0.7472853
-17.63404,35.97657,18.1731,3827.02,0.35299718
-228.7857,466.1366,-238.54642,3827.02,-3.1648097
-64.82676,132.07983,-114.71578,3827.02,-0.46417606
-35.57856,72.35993,-181.72092,3827.02,-0.12216008
-148.70813,300.70612,-261.79977,3827.02,-4.5246606
-87.04616,175.9296,-187.91992,3827.02,-1.1507609
-4.04731,8.17808,4.85711,3827.02,1.0880305
-47.26818,95.34051,-27.89849,3827.02,0.85281944
-5.59062,11.26392,-8.53845,3827.02,4.4507995
-70.50611,142.04607,-241.62538,3827.02,-1.2046195
-31.27999,62.77366,-18.22161,3827.02,0.72939545
-32.39943,64.95763,-8.62014,3827.02,1.1704305
-44.35363,88.83835,33.24324,3827.02,-0.20998314
-68.30779,136.7412,-119.13744,3827.02,-0.5667515
-42.08594,84.1626,17.89636,3827.02,0.3435025
-16.60384,33.13626,72.21273,3827.02,1.9530536
-64.91143,129.40294,-112.18454,3827.02,-0.004036786
-35.62916,70.95302,60.96114,3827.02,0.14782745
-18.98485,37.80167,92.63135,3827.02,0.89055747
-129.25098,257.13974,-64.72738,3827.02,-0.9590015
-73.20164,145.07779,-133.15125,3827.02,-0.28196523
-126.22156,249.85101,-116.06012,3827.02,-1.5074303
-47.9059,94.7927,-77.37515,3827.02,0.8669233
-134.39767,265.43835,-236.75551,3827.02,-2.8302212
-65.05844,128.3682,94.95007,3827.02,-1.04286
-159.2889,314.22983,-372.65472,3827.02,-3.3298268
-304.25592,599.44806,-192.64426,3827.02,-2.9133198
-320.18442,630.0714,-202.85316,3827.02,-2.9523056
-13.41638,26.34637,-6.38849,3827.02,3.0765142
-309.51773,606.8981,-331.3526,3827.02,-4.9971304
-63.50871,124.4515,-119.97554,3827.02,-0.18600085
-174.62706,341.52643,-578.8939,3827.02,-2.9081876
-21.59222,42.22331,-50.99414,3827.02,0.4757722
-135.31166,263.96542,126.77257,3827.02,-1.3631915
-40.88288,79.35496,-41.4596,3827.02,0.35446855
-90.19732,175.07219,46.8159,3827.02,-0.46136525
-72.65181,140.89296,-238.68811,3827.02,-1.7158729
-184.51083,357.42792,-429.21066,3827.02,-3.0277555
-7.9449,15.39037,-30.34568,3827.02,3.063348
-190.69359,369.31055,-436.05396,3827.02,-4.7994595
-54.94475,106.40313,-84.6114,3827.02,0.10892187
-172.1002,333.10165,-173.71861,3827.02,-4.7409234
-32.97654,63.70532,-71.11413,3827.02,1.2981759
-257.07294,496.5794,-132.72903,3827.02,-2.5672538
-70.29877,135.70903,34.7636,3827.02,0.4441034
-81.49496,157.2357,-116.28425,3827.02,-1.02029
-128.70682,248.12488,-70.13462,3827.02,-0.9583526
-55.50904,106.99639,-42.69783,3827.02,0.95603377
-26.1055,50.31788,-128.50159,3827.02,0.04239997
-34.17798,65.87541,-23.01296,3827.02,0.7178927
-250.31316,480.36307,-192.0658,3827.02,-2.6872537
-196.76872,377.28046,-68.79133,3827.02,-2.57256
-23.40185,44.76453,-61.29694,3827.02,1.3901286
-56.94357,108.56669,-120.80967,3827.02,0.27088067
-54.72178,104.2414,6.74161,3827.02,0.81197923
-54.99813,104.69851,9.22331,3827.02,1.1191379
-59.03432,112.33623,0.17617,3827.02,0.8626311
-57.57361,109.52144,-24.33927,3827.02,0.65636593
-65.57274,124.63148,-64.26402,3827.02,0.48116258
-24.8303,47.17491,34.93016,3827.02,2.0381148
-8.19473,15.55983,24.31991,3827.02,3.643525
-44.9025,85.11498,72.73335,3827.02,1.0827726
-165.51273,313.46167,-331.6569,3827.02,-2.090664
-185.43219,349.95193,-367.87582,3827.02,-2.6141415
-34.14902,64.44091,-16.59525,3827.02,2.000657
-60.3212,113.80688,3.97331,3827.02,-0.4306914
-36.70271,69.23345,-30.35271,3827.02,0.9977348
-7.58382,14.29733,-4.00434,3827.02,4.050032
-56.41092,106.15304,42.15657,3827.02,0.5043483
-34.03023,63.95788,74.84668,3827.02,1.4113562
-60.38129,113.41816,7.35811,3827.02,0.7521051
-37.76124,70.85632,-68.75829,3827.02,-1.4105443
-6.9715,13.07522,-10.26254,3827.02,3.7306824
-165.44395,310.12668,-93.17269,3827.02,-2.1133366
-123.14837,230.40462,-364.4696,3827.02,-2.5584757
-36.32983,67.8917,110.82918,3827.02,0.70909107
-72.19751,134.86783,-123.27267,3827.02,-1.9764111
-19.24022,35.88366,-3.86904,3827.02,2.7013943
-88.47583,164.56065,-137.56609,3827.02,-1.3876137
-67.73438,125.97978,-168.14265,3827.02,-2.089509
-188.60527,349.90225,-443.06305,3827.02,-4.653454
-33.09758,61.27833,35.12836,3827.02,0.5094401
-95.13498,174.88274,-143.99295,3827.02,-1.4720279
-61.19422,112.13572,138.85497,3827.02,-0.12862065
-81.84803,149.70706,-118.79052,3827.02,-0.44927463
-50.43745,92.20963,114.95926,3827.02,-0.49232486
-27.32647,49.8664,-88.58294,3827.02,0.508618
-89.92888,163.90634,-244.38097,3827.02,-1.0805832
-164.0482,298.30664,-203.89145,3827.02,-1.5429972
-18.20773,33.00913,5.87841,3827.02,2.9523351
-47.31572,85.6548,35.39209,3827.02,0.29361695
-23.81433,43.10351,35.01284,3827.02,2.32399
-91.61082,165.65092,-181.8138,3827.02,-1.0753751
-91.2673,164.12509,-332.2836,3827.02,-2.1684935
-157.2644,282.6101,-188.87436,3827.02,-1.5874437
-125.60624,225.67332,20.26121,3827.02,-0.9070635
-34.83663,62.34621,-94.71537,3827.02,-1.9108621
-69.2886,123.90206,-59.90828,3827.02,-1.7387766
-121.76288,217.50455,-236.5498,3827.02,-2.320535
-77.73383,138.85556,-145.34187,3827.02,-0.5774101
-66.59349,118.922,38.54372,3827.02,0.044023506
-31.2851,55.74218,-127.07637,3827.02,0.37477663
-43.68867,77.80083,13.56025,3827.02,1.2526988
-28.64635,51.00902,1.1509,3827.02,2.5137103
-138.45374,246.45152,-274.03015,3827.02,-2.8958313
-101.7019,180.98152,-229.68028,3827.02,-1.2439874
-187.57494,332.65927,-223.47289,3827.02,-3.4694579
-3.94301,6.98548,-14.06509,3827.02,4.5435367
-31.67443,56.06297,-65.70385,3827.02,0.3211477
-65.48336,115.84382,-114.80034,3827.02,0.23556133
-126.32988,223.06383,32.44649,3827.02,-0.64144516
-115.02283,202.80482,-270.53827,3827.02,-3.29421
-56.3663,99.34822,110.21811,3827.02,0.35670274
-40.01331,70.47497,3.14805,3827.02,0.7548154
-48.9242,86.15904,-124.33213,3827.02,0.43325323
-203.43713,357.66125,122.02922,3827.02,-2.1132205
-76.21708,133.56506,-275.4355,3827.02,-1.7247037
-115.39082,201.83034,-234.24612,3827.02,-1.6127869
-109.89021,192.0824,-95.35234,3827.02,-1.8197595
-125.83265,219.70473,-301.4901,3827.02,-1.6258314
-82.18158,143.45926,-196.85097,3827.02,-0.680252
-17.98539,31.38427,-120.14326,3827.02,0.8372916
-22.3031,38.83577,-36.65151,3827.02,1.4077187
-44.79925,77.92052,21.15124,3827.02,1.2231423
-78.47924,136.44408,-279.19974,3827.02,-2.339227
-103.68531,180.19017,-363.10855,3827.02,-1.8080105
-38.12978,66.21848,-4.91398,3827.02,0.5097159
-100.66055,174.60149,146.86877,3827.02,-0.48427814
-34.62129,60.04593,-23.05586,3827.02,0.29201725
-29.76638,51.45525,206.19447,3827.02,-1.2880704
-38.00679,65.66727,-87.22532,3827.02,0.6950805
-37.06497,63.98366,-148.7474,3827.02,-1.2920176
-152.81126,263.394,-348.72195,3827.02,-2.1977313
-478.2298,822.21216,-47.88368,3827.02,-3.4840536
-106.23889,182.55765,65.82301,3827.02,-1.1243079
-50.07822,86.0416,35.87349,3827.02,1.1771591
-63.23269,108.60896,-173.94125,3827.02,-0.78807044
-156.8514,269.1436,147.86963,3827.02,-1.81801
-39.03166,66.91983,33.81907,3827.02,1.7049237
-33.36648,57.1815,-7.44836,3827.02,2.3319035
-73.11014,125.08594,-3.52173,3827.02,-1.1157546
-53.37774,91.31595,9.03028,3827.02,0.5202545
-11.32415,19.3507,37.38414,3827.02,2.582967
-118.73353,202.81384,-329.6652,3827.02,-1.9165152
-70.18282,119.73769,40.99386,3827.02,0.18739024
-58.76914,100.24332,-168.78644,3827.02,-0.2779009
-73.48535,125.22087,-110.5406,3827.02,-0.4060972
-24.67846,42.01794,85.51599,3827.02,1.0544685
-84.17053,143.27959,77.80412,3827.02,0.001982511
-29.8649,50.77879,9.23975,3827.02,2.3426652
-83.34602,141.6065,116.82808,3827.02,-0.18259162
-102.36809,173.60947,-152.14969,3827.02,-0.7015241
-40.68179,68.88112,3.26102,3827.02,-0.1271878
-55.12563,93.18194,-12.02375,3827.02,1.1542134
-36.95157,62.41099,142.90404,3827.02,0.065922946
-28.0082,47.26649,85.49424,3827.02,1.4449755
-57.13021,96.26944,-98.38018,3827.02,-0.3463874
-68.61918,115.25892,-85.33597,3827.02,-0.17674677
-89.85756,150.29924,-162.99962,3827.02,-0.6141186
-35.86268,59.97067,36.83257,3827.02,0.45216852
-168.81227,282.10806,-275.8928,3827.02,-5.9532204
-312.50473,518.7106,-388.39627,3827.02,-4.034926
-117.65724,194.76556,-109.50867,3827.02,-0.66152406
-235.37971,389.0781,-163.07143,3827.02,-2.3001482
-136.93906,226.32092,-321.928,3827.02,-2.1389437
-90.55662,149.65102,-340.88367,3827.02,-1.6667975
-44.8818,74.14129,29.57515,3827.02,1.4011132
-9.57224,15.80776,99.51319,3827.02,0.36378473
-37.58298,61.89722,-96.47377,3827.02,0.11277265
-32.63447,53.7402,14.65226,3827.02,1.090257
-209.9446,344.8287,-432.60168,3827.02,-2.6805665
-132.39948,216.86778,132.43819,3827.02,-1.0758729
-452.68057,740.5329,-575.98676,3827.02,-3.938644
-113.93667,186.24252,-2.18476,3827.02,-0.2956726
-92.76468,150.92455,73.87091,3827.02,-0.45581138
-125.88543,204.51,-39.08693,3827.02,-0.6807909
-140.49498,227.76431,-270.1074,3827.02,-2.8602211
-146.19492,236.95586,-314.6747,3827.02,-1.7771152
-55.60309,89.70841,99.32113,3827.02,0.5442455
-98.27462,158.39697,-58.30493,3827.02,0.046349805
-184.92862,297.9667,-131.4965,3827.02,-2.5374436
-9.25981,14.88447,-7.91661,3827.02,1.4095991
-11.47819,18.41111,8.58217,3827.02,3.4602609
-38.01459,60.87703,-183.30017,3827.02,-2.1206815
-56.2653,89.68516,-215.17142,3827.02,-0.5793197
-22.11826,35.23958,52.31822,3827.02,0.65465796
-301.92908,480.41095,-29.57567,3827.02,-4.4124365
-228.92752,364.13837,-332.21085,3827.02,-2.3159108
-44.15639,70.18203,20.12258,3827.02,1.5946381
-221.91988,352.65396,-154.65315,3827.02,-1.8690875
-117.00404,185.5342,-43.98761,3827.02,-0.43846238
-5.48161,8.68663,-18.76279,3827.02,3.088908
-73.02759,115.71108,-47.76931,3827.02,-1.4057546
-94.04847,148.82953,-200.2892,3827.02,-1.4698436
-51.99249,82.26797,-69.30275,3827.02,0.8236273
-74.22996,117.21133,126.82313,3827.02,-0.11044184
-145.19305,229.06226,-79.04256,3827.02,-1.5949837
-93.54538,147.49982,-189.52261,3827.02,-5.3058414
-34.83524,54.91245,-96.72154,3827.02,0.32743645
-564.07043,888.94867,585.8194,3827.02,-3.9346097
-134.02077,211.18558,-242.57777,3827.02,-2.5105906
-101.48833,159.73611,-209.72066,3827.02,-2.0249836
-118.52563,186.41573,-203.4235,3827.02,-1.1177788
-48.60304,76.245,146.10614,3827.02,-0.2653851
-153.25401,240.05502,137.95287,3827.02,-1.0615646
-175.8204,275.07373,-378.71048,3827.02,-2.0348501
-20.42115,31.91516,18.07892,3827.02,2.614709
-11.78705,18.38381,-5.36366,3827.02,3.7703357
-93.29241,145.06483,45.021,3827.02,-0.035185695
-323.6515,503.03696,-455.5509,3827.02,-2.9607418
-80.17125,124.42519,-167.07948,3827.02,-0.9136099
-29.94537,46.43407,-12.68195,3827.02,0.9524929
-142.79318,221.40884,45.60836,3827.02,-1.055642
-53.57306,83.04909,138.76073,3827.02,0.3231905
-240.07399,371.9573,-366.479,3827.02,-4.3572536
-566.9764,877.82556,-974.0516,3827.02,-6.04451
-52.13222,80.62232,-13.10461,3827.02,0.4283985
-167.67126,258.1923,-326.05673,3827.02,-2.4884758
-824.972,1269.1204,-1431.4442,3827.02,-5.113794
-13.2893,20.42238,7.75174,3827.02,2.631439
-81.78015,125.31506,-156.3932,3827.02,-0.6767901
-65.44979,100.00526,303.01352,3827.02,-2.224308
-74.37186,113.58796,-105.78693,3827.02,0.22088066
-85.05825,129.74081,45.99602,3827.02,-0.015057625
-127.5239,194.23277,132.29955,3827.02,-1.515642
-199.53838,303.38458,-102.67257,3827.02,-2.8937707
-87.50065,133.0005,-3.24002,3827.02,0.4697982
-133.81268,203.14577,-176.08585,3827.02,-2.6077788
-81.36909,123.43734,-177.42253,3827.02,-1.2975606
-111.75368,169.47897,-217.63522,3827.02,-2.2283037
-53.05484,80.39762,-63.92472,3827.02,1.0650805
-117.26937,177.57681,-224.8666,3827.02,-0.9639874
-46.23502,69.96179,126.46831,3827.02,-0.025572928
-160.50983,242.56836,-213.8364,3827.02,-2.697601
-202.05708,305.33743,-269.35767,3827.02,-2.1778865
-40.07435,60.51813,-61.65951,3827.02,-0.4740535
-226.04639,340.92386,-257.00513,3827.02,-2.3501482
-53.13048,80.13027,30.63901,3827.02,1.4503683
-31.29707,47.18558,-40.37287,3827.02,1.5587944
-128.31577,193.22202,53.75548,3827.02,-0.49375355
-106.80355,160.75536,-198.7066,3827.02,-1.352464
-155.98523,233.77046,-296.00208,3827.02,-1.6041696
-18.81153,28.08286,-66.09776,3827.02,0.806838
-79.87871,119.1101,-173.66225,3827.02,-0.32308516
-42.28039,62.77658,133.12825,3827.02,0.5045659
-51.31795,76.1707,-55.02454,3827.02,1.0717344
-263.31042,390.44553,-340.94052,3827.02,-2.6723578
-49.31989,72.76596,14.21497,3827.02,-1.2181013
-10.14424,14.91289,173.2799,3827.02,0.24455947
-142.51541,208.55667,-73.79394,3827.02,-0.78108203
-181.74548,265.6124,50.20511,3827.02,-1.2843081
-601.537,877.1327,-774.6569,3827.02,-4.175932
-26.70791,38.91832,80.3596,3827.02,0.7829986
-22.59946,32.90399,-66.87404,3827.02,2.012825
-70.15931,102.11009,-71.53877,3827.02,0.6523859
-81.27472,117.98995,40.21274,3827.02,0.5568464
-108.60429,157.63168,264.86578,3827.02,-1.3113929
-58.51211,84.90545,-73.41981,3827.02,0.07813545
-21.28338,30.87711,-82.7229,3827.02,0.2689366
-6.97145,10.10603,-2.75101,3827.02,5.451289
-2.5021,3.6229,-18.95048,3827.02,2.6048155
-13.00552,18.82506,-17.02962,3827.02,2.1640596
-95.99999,138.26321,-188.24527,3827.02,-0.5615241
-60.81564,87.46006,-19.10151,3827.02,1.1383599
-38.03838,54.68606,128.00409,3827.02,-0.06633383
-117.6729,168.84972,-141.92554,3827.02,-0.5497
-12.58618,18.05246,86.69592,3827.02,0.792209
-21.75427,31.1213,-113.58163,3827.02,-0.061567623
-101.52962,145.2274,12.22958,3827.02,-0.20745802
-22.05541,31.49567,-114.95198,3827.02,0.21226974
-9.24901,13.20104,8.2905,3827.02,3.8385148
-23.43987,33.40846,-0.64759,3827.02,3.1258304
-90.52297,128.94038,-14.6976,3827.02,0.12358539
-84.12279,119.7514,55.43906,3827.02,-0.17249571
-9.72289,13.83001,26.78697,3827.02,3.3863728
-115.67119,164.49803,-85.04819,3827.02,-0.5756726
-21.43088,30.46876,50.47854,3827.02,2.5124416
-67.56361,96.01229,52.32558,3827.02,0.374898
-5.88109,8.34872,-46.00554,3827.02,0.97372687
-50.60691,71.82505,277.1015,3827.02,-1.3172078
-35.93196,50.7826,-128.14859,3827.02,0.34168556
-223.68614,315.9183,-618.8324,3827.02,-3.3563972
-232.52068,327.9429,-297.3005,3827.02,-3.31485
-74.93097,105.67842,-47.35388,3827.02,-0.11830997
-124.64834,175.74796,-140.21455,3827.02,-2.220252
-29.93084,42.19355,-42.82758,3827.02,2.0144734
-48.53169,68.09482,-26.50368,3827.02,0.99452424
-18.11964,25.38514,-104.6204,3827.02,0.08947737
-21.74331,30.43848,137.87273,3827.02,0.6254902
-37.70216,52.6117,-7.00766,3827.02,2.0719562
-57.28142,79.92552,-166.99876,3827.02,-4.5767517
-178.75047,249.38094,-346.68735,3827.02,-3.5377312
-38.97427,54.27125,118.73042,3827.02,0.7484803
-71.67649,99.76568,-28.48433,3827.02,0.62636596
-50.72181,70.5638,81.5732,3827.02,-1.1311902
-147.66545,205.30592,-33.4879,3827.02,-1.1135696
-26.20832,36.43258,-57.70021,3827.02,1.5704305
-197.15773,273.1593,-265.91766,3827.02,-1.8832204
-67.29088,93.16007,38.07836,3827.02,0.52490026
-18.06418,24.90688,41.15826,3827.02,1.9657142
-197.07068,271.4434,62.97006,3827.02,-1.5556619
-7.19281,9.86926,-76.36925,3827.02,1.2279927
-16.18359,22.1624,206.51804,3827.02,-0.3137938
-16.01597,21.92605,-1.78023,3827.02,3.4362867
-38.02897,52.05192,-5.319,3827.02,1.9760474
-140.59016,192.24557,214.48662,3827.02,-1.509227
-105.11066,143.45792,-76.05433,3827.02,-0.7625473
-413.28857,563.8939,-646.7192,3827.02,-3.9240534
-83.88122,114.33402,-63.27238,3827.02,-0.63557065
-106.02623,144.49364,125.54484,3827.02,-0.620419
-18.76799,25.52219,-12.19005,3827.02,3.3561637
-75.90834,103.03266,-162.20522,3827.02,-1.3957732
-109.40833,148.408,6.76807,3827.02,-0.59000355
-121.26984,164.40207,-64.17493,3827.02,-0.2134156
-22.70044,30.77292,-2.61119,3827.02,0.99237037
-7.95326,10.774,-30.27183,3827.02,1.1707536
-25.54544,34.57527,13.1812,3827.02,2.8456738
-27.98287,37.86494,-99.15918,3827.02,0.7475919
-109.88135,148.67868,-167.3601,3827.02,-1.5342782
-64.90573,87.78464,14.49809,3827.02,-0.079570755
-58.68174,79.35695,-26.3161,3827.02,0.9139135
-86.97054,117.21744,-118.4436,3827.02,-0.30044183
-25.61895,34.48944,-56.61756,3827.02,1.7914705
-31.5969,42.5244,-3.69279,3827.02,1.9742516
-64.3645,86.6178,57.12272,3827.02,0.14641951
-47.90795,64.33194,-17.83304,3827.02,0.9464529
-188.0248,252.40973,70.67019,3827.02,-1.9831915
-45.22453,60.68188,38.4539,3827.02,1.6557264
-19.60308,26.26034,-43.02459,3827.02,2.8246846
-107.14819,143.13171,-110.30809,3827.02,-0.28196523
-17.85242,23.84651,-82.26159,3827.02,0.80023116
-22.52487,29.99735,-49.94157,3827.02,1.1019566
-9.14624,12.18017,15.58356,3827.02,4.62859
-151.0013,200.4029,-176.44237,3827.02,-1.683912
-155.16646,205.29778,-39.91273,3827.02,-0.64834386
-51.40024,67.91033,-3.74403,3827.02,1.7664901
-45.8878,60.55726,34.05895,3827.02,1.447715
-55.23578,72.88764,23.15953,3827.02,1.0665293
